2019-07-19 11:16:12,879 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-1) WFLYJCA0019: Stopped Driver service with driver-name = h2
2019-07-19 11:16:12,931 INFO  [org.jboss.as.clustering.infinispan] (ServerService Thread Pool -- 108) WFLYCLINF0003: Stopped client-mappings cache from ejb container
2019-07-19 11:16:13,159 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-7) WFLYSRV0208: Stopped subdeployment (runtime-name: channel-lite-tickets.war) in 707ms
2019-07-19 11:16:13,160 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-2) WFLYSRV0028: Stopped deployment sqljdbc4.jar (runtime-name: sqljdbc4.jar) in 705ms
2019-07-19 11:16:13,161 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-2) WFLYSRV0208: Stopped subdeployment (runtime-name: ventanilla-web.war) in 698ms
2019-07-19 11:16:13,164 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-7) WFLYSRV0208: Stopped subdeployment (runtime-name: envio-sms-ws.war) in 698ms
2019-07-19 11:16:13,173 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-4) WFLYUT0008: Undertow HTTP listener default suspending
2019-07-19 11:16:13,176 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-7) WFLYSRV0208: Stopped subdeployment (runtime-name: envio-correo-ws.war) in 714ms
2019-07-19 11:16:13,177 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-2) WFLYSRV0208: Stopped subdeployment (runtime-name: channel-lite-banner.war) in 720ms
2019-07-19 11:16:13,178 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-6) WFLYUT0008: Undertow HTTPS listener https suspending
2019-07-19 11:16:13,178 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-7) WFLYSRV0208: Stopped subdeployment (runtime-name: ventanilla-ws.war) in 716ms
2019-07-19 11:16:13,179 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-4) WFLYUT0007: Undertow HTTP listener default stopped, was bound to 0.0.0.0:8091
2019-07-19 11:16:13,181 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-6) WFLYUT0007: Undertow HTTPS listener https stopped, was bound to 0.0.0.0:8454
2019-07-19 11:16:13,253 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-1) WFLYSRV0208: Stopped subdeployment (runtime-name: channel-lite.war) in 790ms
2019-07-19 11:16:13,300 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-6) WFLYUT0004: Undertow 2.0.9.Final stopping
2019-07-19 11:16:13,306 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-3) WFLYSRV0208: Stopped subdeployment (runtime-name: ticketera-ws.war) in 844ms
2019-07-19 11:16:13,410 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-5) WFLYSRV0028: Stopped deployment wscongestion.war (runtime-name: wscongestion.war) in 948ms
2019-07-19 11:16:13,443 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-4) WFLYSRV0028: Stopped deployment bmatic-operative.ear (runtime-name: bmatic-operative.ear) in 980ms
2019-07-19 11:16:13,470 INFO  [org.jboss.as] (MSC service thread 1-5) WFLYSRV0050: WildFly Full 13.0.0.Final (WildFly Core 5.0.0.Final) stopped in 986ms
